t,state,x,y,z,qw,qx,qy,qz,vx,vy,vz,fx,fy,fz
327.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
327.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
328.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
328.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
328.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
328.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
328.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
328.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
328.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
328.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
328.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
328.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
329.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
329.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
329.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
329.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
329.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
329.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
329.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
329.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
329.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
329.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
330.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
330.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
330.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
330.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
330.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
330.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
330.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
330.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
330.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
330.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
331.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
331.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
331.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
331.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
331.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
331.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
331.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
331.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
331.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
331.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
332.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
332.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
332.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
332.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
332.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
332.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
332.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
332.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
332.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
332.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
333.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
333.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
333.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
333.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
333.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
333.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
333.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
333.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
333.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
333.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
334.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
334.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
334.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
334.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
334.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
334.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
334.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
334.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
334.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
334.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
335.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
335.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
335.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
335.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
335.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
335.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
335.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
335.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
335.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
335.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
336.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
336.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
336.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
336.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
336.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
336.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
336.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
336.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
336.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
336.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
337.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
337.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
337.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
337.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
337.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
337.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
337.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
337.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
337.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
337.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
338.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
338.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
338.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
338.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
338.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
338.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
338.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
338.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
338.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
338.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
339.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
339.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
339.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
339.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
339.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
339.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
339.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
339.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
339.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
339.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
340.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
340.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
340.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
340.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
340.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
340.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
340.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
340.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
340.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
340.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
341.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
341.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
341.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
341.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
341.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
341.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
341.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
341.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
341.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
341.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
342.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
342.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
342.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
342.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
342.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
342.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
342.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
342.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
342.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
342.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
343.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
343.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
343.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
343.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
343.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
343.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
343.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
343.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
343.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
343.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
344.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
344.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
344.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
344.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
344.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
344.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
344.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
344.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
344.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
344.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
345.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
345.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
345.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
345.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
345.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
345.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
345.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
345.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
345.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
345.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
346.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
346.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
346.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
346.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
346.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
346.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
346.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
346.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
346.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
346.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
347.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
347.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
347.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
347.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
347.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
347.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
347.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
347.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
347.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
347.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
348.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
348.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
348.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
348.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
